# Avida Average Data
# Thu Feb  8 23:28:51 2024
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

1800 314.768 4291.72 0.106481 0 0 319.977 314.768 0 0.00197922 0.00197922 0 11.6324 -0.527196 0 0.0299291 
1900 314.737 4303.17 0.106011 0 0 319.977 314.737 0 0.00392157 0.00245098 0 12.4922 -0.533233 0 0.0306745 
2000 314.704 4207.07 0.108809 0 0 319.974 314.704 0 0.00194837 0.00194837 0 13.4028 -0.629291 0 0.0313826 
2100 314.684 4001.36 0.113546 0 0 319.969 314.684 0 0.00187882 0.00187882 0 14.4659 -0.496304 0 0.0322937 
2200 314.638 3893.61 0.116118 0 0 319.98 314.638 0 0.00318761 0.00318761 0 15.5729 -0.542016 0 0.0331478 
2300 314.595 4014.84 0.113688 0 0 319.969 314.595 0 0.00308642 0.00308642 0 16.6764 -0.52394 0 0.0339323 
2400 314.547 4043.86 0.113231 0 0 319.966 314.547 0 0.00437254 0.00349803 0 17.8456 -0.626001 0 0.0340256 
2500 314.498 4196.26 0.109205 0 0 319.957 314.498 0 0.00347072 0.00303688 0 19.0395 -0.76423 0 0.0337883 
2600 314.431 4194.52 0.109512 0 0 319.953 314.431 0 0.00381356 0.00338983 0 20.4415 -0.816744 0 0.0338416 
2700 314.444 3918.69 0.116134 0 0 319.956 314.444 0 0.00332917 0.00208073 0 21.896 -0.969788 0 0.0339594 
2800 314.453 3821.3 0.117587 0 0 319.958 314.453 0 0.00241935 0.00241935 0 23.6633 -0.999329 0 0.0353386 
2900 314.625 3421.41 0.12775 0 0 320.042 314.625 0 0.0121534 0.0110141 0 26.2028 -1.10032 0 0.0390423 
3000 314.697 3131.89 0.135316 0 0 320.075 314.697 0 0.00323276 0.00287356 0 28.1412 -1.12814 0 0.0424217 
3100 314.891 2534.45 0.15082 0 0 320.188 314.891 0 0.00128824 0.000966184 0 31.9401 -1.16769 0 0.0526999 
3200 315.012 2246.28 0.157374 0 0 320.285 315.012 0 0.00621311 0.00465983 0 33.8966 -1.41924 0 0.0590968 
3300 314.965 2331.71 0.152104 0 0 320.249 314.965 0 0.00210337 0.000901442 0 35.3251 -1.41352 0 0.063414 
3400 314.891 2759.63 0.13941 0 0 320.21 314.891 0 0.0027027 0.0024024 0 36.0658 -1.68844 0 0.060863 
3500 314.791 3334.01 0.127944 0 0 320.177 314.791 0 0.00359281 0.00269461 0 36.8257 -1.89229 0 0.0597679 
3600 314.597 3400.94 0.127629 0 0 320.111 314.597 0 0.00471106 0.00376884 0 37.8012 -2.12947 0 0.052171 
3700 314.461 3131.36 0.134194 0 0 320.067 314.461 0 0.00349317 0.00190537 0 38.8695 -2.24422 0 0.0486837 
3800 314.418 2976.33 0.137173 0 0 320.06 314.418 0 0.00253727 0.00190295 0 39.9042 -2.36246 0 0.0453669 
3900 314.417 3130.54 0.132831 0 0 320.07 314.417 0 0.00507292 0.00317058 0 40.909 -2.33051 0 0.0463012 
4000 314.43 3264.21 0.130086 0 0 320.101 314.43 0 0.00287908 0.00287908 0 42.0406 -2.31559 0 0.0464958 
4100 314.461 3271.84 0.130118 0 0 320.124 314.461 0 0.00384615 0.00352564 0 43.1824 -2.4662 0 0.0455568 
4200 314.44 3235.94 0.131184 0 0 320.11 314.44 0 0.0032352 0.00258816 0 44.2889 -2.40581 0 0.0445096 
4300 314.392 3286.17 0.12989 0 0 320.107 314.392 0 0.00322581 0.00258065 0 45.1745 -2.32508 0 0.0440707 
4400 314.368 3335.87 0.12818 0 0 320.101 314.368 0 0.00358657 0.00326052 0 46.0593 -2.48562 0 0.0435468 
4500 314.331 3432.56 0.126525 0 0 320.092 314.331 0 0.00263158 0.00164474 0 46.9352 -2.37554 0 0.0429993 
4600 314.318 3335.37 0.128603 0 0 320.078 314.318 0 0.00297717 0.00231558 0 48.0142 -2.42892 0 0.0425882 
4700 314.255 3242.78 0.130808 0 0 320.065 314.255 0 0.00531561 0.00265781 0 48.9794 -2.36568 0 0.0426389 
4800 314.171 3133.64 0.133347 0 0 320.06 314.171 0 0.00464345 0.0039801 0 50.0733 -2.33553 0 0.0431065 
4900 314.148 3100.66 0.134266 0 0 320.05 314.148 0 0.00361604 0.00230112 0 51.0368 -2.41901 0 0.0441005 
5000 314.126 3098.75 0.134232 0 0 320.094 314.126 0 0.00454989 0.0038999 0 51.9639 -2.32888 0 0.045044 
